Company,Role,Description,Job Link
Samsung,Project Manager,"As a Project Manager, you will leverage your experience in Risk management and mitigation strategies, Project planning and scheduling with MS Project, Stakeholder communication and reporting, Quality assurance and control, Change management processes, Meeting facilitation and documentation to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.samsung.com/jobs/project-manager-4601
NVIDIA,Digital Marketing Specialist,"We have an exciting opportunity for a Digital Marketing Specialist who excels in Content calendar planning and execution, Social media analytics with Hootsuite, Facebook Ads audience targeting, Lead generation through LinkedIn, Copywriting for landing pages and emails, Google Analytics event tracking, Competitor analysis and benchmarking, Retargeting strategies for e-commerce, Email marketing automation with Mailchimp. In this role, you will manage complex tasks, mentor colleagues, and ensure the highest standards of quality, essential for achieving our ambitious goals.",https://careers.nvidia.com/jobs/digital-marketing-specialist-6250
Intel,Software Engineer,"Our company is searching for a dedicated Software Engineer with proven proficiency in Code review and static analysis tools, Unit testing with pytest, Performance profiling and memory management, Git branching and merging strategies, Continuous Integration with Jenkins. You will be responsible for leading initiatives, optimizing processes, and fostering a culture of collaboration and innovation.",https://careers.intel.com/jobs/software-engineer-5687
Microsoft,Digital Marketing Specialist,"We are looking for a Digital Marketing Specialist with a strong foundation in Lead generation through LinkedIn, Copywriting for landing pages and emails, Social media analytics with Hootsuite, Influencer outreach and partnership management, Conversion rate optimization (CRO), Email marketing automation with Mailchimp, SEO keyword research and on-page optimization. You will work closely with stakeholders, develop effective solutions, and support the growth and development of our organization.",https://careers.microsoft.com/jobs/digital-marketing-specialist-9746
Dell,Project Manager,"As a Project Manager, you will leverage your experience in Presentation to executive leadership, Risk management and mitigation strategies, Scope management and requirements gathering, Performance tracking with KPIs, Project closure and lessons learned, Project planning and scheduling with MS Project to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.dell.com/jobs/project-manager-5383
Huawei,Project Manager,"Join our forward-thinking organization as a Project Manager. Candidates should possess advanced knowledge in Project closure and lessons learned, Stakeholder communication and reporting, Change management processes, Presentation to executive leadership, Project planning and scheduling with MS Project, Resource allocation and budgeting, Meeting facilitation and documentation, Agile and Waterfall methodologies, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.huawei.com/jobs/project-manager-6429
Broadcom,Cybersecurity Analyst,"Our company is searching for a dedicated Cybersecurity Analyst with proven proficiency in Vulnerability assessment and penetration testing, Security policy development, Threat intelligence gathering, Compliance with GDPR and HIPAA, Identity and access management (IAM), Network intrusion detection and prevention, Cloud security for AWS and Azure, Security information and event management (SIEM), Encryption standards and protocols. You will be responsible for leading initiatives, optimizing processes, and fostering a culture of collaboration and innovation.",https://careers.broadcom.com/jobs/cybersecurity-analyst-2510
Snap Inc.,Project Manager,"We have an exciting opportunity for a Project Manager who excels in Stakeholder communication and reporting, Presentation to executive leadership, Scope management and requirements gathering, Vendor management and contract negotiation, Remote team coordination. In this role, you will manage complex tasks, mentor colleagues, and ensure the highest standards of quality, essential for achieving our ambitious goals.",https://careers.snapinc.com/jobs/project-manager-1498
Spotify,Digital Marketing Specialist,"Seeking an experienced Digital Marketing Specialist with expertise in Video marketing for YouTube and TikTok, Social media analytics with Hootsuite, Retargeting strategies for e-commerce, Google Analytics event tracking, Reporting and dashboard creation. You will be involved in decision-making, project management, and the implementation of best practices to ensure our continued success.",https://careers.spotify.com/jobs/digital-marketing-specialist-4932
Cisco,Software Engineer,"Seeking an experienced Software Engineer with expertise in Git branching and merging strategies, Docker Compose for multi-container apps, RESTful API design and documentation, Cloud deployment on AWS, Code review and static analysis tools, Performance profiling and memory management. You will be involved in decision-making, project management, and the implementation of best practices to ensure our continued success.",https://careers.cisco.com/jobs/software-engineer-9417
Square,Digital Marketing Specialist,"As a Digital Marketing Specialist, you will leverage your experience in Content calendar planning and execution, SEO keyword research and on-page optimization, Google Ads campaign setup and A/B testing, Facebook Ads audience targeting, Influencer outreach and partnership management, Copywriting for landing pages and emails, Competitor analysis and benchmarking, Lead generation through LinkedIn to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.square.com/jobs/digital-marketing-specialist-1641
Shopify,Cybersecurity Analyst,"Become part of our dynamic team as a Cybersecurity Analyst. Your background in Patch management and system hardening, Risk analysis and mitigation, Threat intelligence gathering, Security information and event management (SIEM), Security policy development, Cloud security for AWS and Azure will enable you to contribute to strategic planning, process improvement, and the successful execution of key projects.",https://careers.shopify.com/jobs/cybersecurity-analyst-8862
Dell,Project Manager,"Join our forward-thinking organization as a Project Manager. Candidates should possess advanced knowledge in Meeting facilitation and documentation, Quality assurance and control, Presentation to executive leadership, Stakeholder communication and reporting, Resource allocation and budgeting, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.dell.com/jobs/project-manager-6721
HP,Cybersecurity Analyst,"Our company is searching for a dedicated Cybersecurity Analyst with proven proficiency in Compliance with GDPR and HIPAA, Network intrusion detection and prevention, Identity and access management (IAM), Security awareness training, Incident response and forensics. You will be responsible for leading initiatives, optimizing processes, and fostering a culture of collaboration and innovation.",https://careers.hp.com/jobs/cybersecurity-analyst-5166
Baidu,Digital Marketing Specialist,"We have an exciting opportunity for a Digital Marketing Specialist who excels in Google Ads campaign setup and A/B testing, Copywriting for landing pages and emails, Content calendar planning and execution, Social media analytics with Hootsuite, Google Analytics event tracking. In this role, you will manage complex tasks, mentor colleagues, and ensure the highest standards of quality, essential for achieving our ambitious goals.",https://careers.baidu.com/jobs/digital-marketing-specialist-6121
Broadcom,Software Engineer,"As a Software Engineer, you will leverage your experience in Linux shell scripting for automation, Frontend development with React.js, Java SpringBoot microservices, Unit testing with pytest, Agile Scrum team collaboration, Git branching and merging strategies, Code review and static analysis tools, Python and object-oriented programming to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.broadcom.com/jobs/software-engineer-6752
Palantir,Software Engineer,"Become part of our dynamic team as a Software Engineer. Your background in Git branching and merging strategies, Cloud deployment on AWS, Python and object-oriented programming, Debugging with VSCode and GDB, Docker Compose for multi-container apps, Code review and static analysis tools, SQL query optimization for PostgreSQL, Unit testing with pytest will enable you to contribute to strategic planning, process improvement, and the successful execution of key projects.",https://careers.palantir.com/jobs/software-engineer-8599
OpenAI,Software Engineer,"Seeking an experienced Software Engineer with expertise in Linux shell scripting for automation, Java SpringBoot microservices, RESTful API design and documentation, Performance profiling and memory management, Debugging with VSCode and GDB. You will be involved in decision-making, project management, and the implementation of best practices to ensure our continued success.",https://careers.openai.com/jobs/software-engineer-8751
Adobe,Digital Marketing Specialist,"We have an exciting opportunity for a Digital Marketing Specialist who excels in Google Ads campaign setup and A/B testing, Copywriting for landing pages and emails, SEO keyword research and on-page optimization, Content calendar planning and execution, Conversion rate optimization (CRO), Social media analytics with Hootsuite, Influencer outreach and partnership management, Retargeting strategies for e-commerce, Competitor analysis and benchmarking. In this role, you will manage complex tasks, mentor colleagues, and ensure the highest standards of quality, essential for achieving our ambitious goals.",https://careers.adobe.com/jobs/digital-marketing-specialist-5325
Meta,Digital Marketing Specialist,"We are seeking a highly skilled Digital Marketing Specialist with extensive experience in Conversion rate optimization (CRO), Google Analytics event tracking, Google Ads campaign setup and A/B testing, Content calendar planning and execution, Copywriting for landing pages and emails, Email marketing automation with Mailchimp, Facebook Ads audience targeting. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.meta.com/jobs/digital-marketing-specialist-9405
Netflix,Project Manager,"As a Project Manager, you will leverage your experience in Meeting facilitation and documentation, Remote team coordination, Project closure and lessons learned, Presentation to executive leadership, Scope management and requirements gathering, Resource allocation and budgeting, Change management processes, Performance tracking with KPIs, Project planning and scheduling with MS Project to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.netflix.com/jobs/project-manager-4294
Samsung,Digital Marketing Specialist,"We are looking for a Digital Marketing Specialist with a strong foundation in Retargeting strategies for e-commerce, SEO keyword research and on-page optimization, Email marketing automation with Mailchimp, Copywriting for landing pages and emails, Social media analytics with Hootsuite, Facebook Ads audience targeting, Conversion rate optimization (CRO). You will work closely with stakeholders, develop effective solutions, and support the growth and development of our organization.",https://careers.samsung.com/jobs/digital-marketing-specialist-1073
Xiaomi,Software Engineer,"We are seeking a highly skilled Software Engineer with extensive experience in Code review and static analysis tools, Frontend development with React.js, Debugging with VSCode and GDB, Linux shell scripting for automation, Cloud deployment on AWS, Python and object-oriented programming. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.xiaomi.com/jobs/software-engineer-8971
IBM,Cybersecurity Analyst,"We have an exciting opportunity for a Cybersecurity Analyst who excels in Vulnerability assessment and penetration testing, Compliance with GDPR and HIPAA, Network intrusion detection and prevention, Firewall configuration and management, Threat intelligence gathering, Identity and access management (IAM), Malware analysis and reverse engineering, Risk analysis and mitigation, Patch management and system hardening. In this role, you will manage complex tasks, mentor colleagues, and ensure the highest standards of quality, essential for achieving our ambitious goals.",https://careers.ibm.com/jobs/cybersecurity-analyst-8304
Zoom,Software Engineer,"Our company is searching for a dedicated Software Engineer with proven proficiency in Cloud deployment on AWS, Unit testing with pytest, Java SpringBoot microservices, Continuous Integration with Jenkins, RESTful API design and documentation, Code review and static analysis tools, SQL query optimization for PostgreSQL, Docker Compose for multi-container apps. You will be responsible for leading initiatives, optimizing processes, and fostering a culture of collaboration and innovation.",https://careers.zoom.com/jobs/software-engineer-1602
NVIDIA,Digital Marketing Specialist,"Join our forward-thinking organization as a Digital Marketing Specialist. Candidates should possess advanced knowledge in Competitor analysis and benchmarking, Lead generation through LinkedIn, Email marketing automation with Mailchimp, Influencer outreach and partnership management, Social media analytics with Hootsuite, Google Analytics event tracking, Reporting and dashboard creation, Retargeting strategies for e-commerce, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.nvidia.com/jobs/digital-marketing-specialist-1238
ByteDance,Digital Marketing Specialist,"As a Digital Marketing Specialist, you will leverage your experience in Social media analytics with Hootsuite, Retargeting strategies for e-commerce, Email marketing automation with Mailchimp, Competitor analysis and benchmarking, Content calendar planning and execution, Influencer outreach and partnership management, Reporting and dashboard creation, Conversion rate optimization (CRO), Copywriting for landing pages and emails to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.bytedance.com/jobs/digital-marketing-specialist-1776
Palantir,Project Manager,"We are looking for a Project Manager with a strong foundation in Resource allocation and budgeting, Change management processes, Vendor management and contract negotiation, Remote team coordination, Performance tracking with KPIs, Scope management and requirements gathering, Meeting facilitation and documentation. You will work closely with stakeholders, develop effective solutions, and support the growth and development of our organization.",https://careers.palantir.com/jobs/project-manager-4857
Spotify,Cybersecurity Analyst,"We are seeking a highly skilled Cybersecurity Analyst with extensive experience in Compliance with GDPR and HIPAA, Firewall configuration and management, Security awareness training, Vulnerability assessment and penetration testing, Encryption standards and protocols, Malware analysis and reverse engineering, Security information and event management (SIEM). The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.spotify.com/jobs/cybersecurity-analyst-3020
ByteDance,Cybersecurity Analyst,"We have an exciting opportunity for a Cybersecurity Analyst who excels in Incident response and forensics, Network intrusion detection and prevention, Encryption standards and protocols, Firewall configuration and management, Risk analysis and mitigation, Vulnerability assessment and penetration testing, Threat intelligence gathering, Identity and access management (IAM). In this role, you will manage complex tasks, mentor colleagues, and ensure the highest standards of quality, essential for achieving our ambitious goals.",https://careers.bytedance.com/jobs/cybersecurity-analyst-4262
Shopify,Project Manager,"Join our forward-thinking organization as a Project Manager. Candidates should possess advanced knowledge in Presentation to executive leadership, Agile and Waterfall methodologies, Resource allocation and budgeting, Meeting facilitation and documentation, Scope management and requirements gathering, Team leadership and conflict resolution, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.shopify.com/jobs/project-manager-4814
IBM,Cybersecurity Analyst,"As a Cybersecurity Analyst, you will leverage your experience in Security information and event management (SIEM), Network intrusion detection and prevention, Firewall configuration and management, Malware analysis and reverse engineering, Security awareness training, Threat intelligence gathering to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.ibm.com/jobs/cybersecurity-analyst-9671
Uber,Digital Marketing Specialist,"Seeking an experienced Digital Marketing Specialist with expertise in Email marketing automation with Mailchimp, Content calendar planning and execution, Facebook Ads audience targeting, Lead generation through LinkedIn, Copywriting for landing pages and emails, Google Analytics event tracking. You will be involved in decision-making, project management, and the implementation of best practices to ensure our continued success.",https://careers.uber.com/jobs/digital-marketing-specialist-3703
Google,Project Manager,"Our company is searching for a dedicated Project Manager with proven proficiency in Presentation to executive leadership, Agile and Waterfall methodologies, Meeting facilitation and documentation, Risk management and mitigation strategies, Quality assurance and control, Performance tracking with KPIs, Vendor management and contract negotiation, Team leadership and conflict resolution, Project closure and lessons learned. You will be responsible for leading initiatives, optimizing processes, and fostering a culture of collaboration and innovation.",https://careers.google.com/jobs/project-manager-7277
Snap Inc.,Project Manager,"Our company is searching for a dedicated Project Manager with proven proficiency in Resource allocation and budgeting, Project closure and lessons learned, Risk management and mitigation strategies, Project planning and scheduling with MS Project, Quality assurance and control, Remote team coordination, Agile and Waterfall methodologies. You will be responsible for leading initiatives, optimizing processes, and fostering a culture of collaboration and innovation.",https://careers.snapinc.com/jobs/project-manager-9417
Dell,Software Engineer,"We are looking for a Software Engineer with a strong foundation in Cloud deployment on AWS, Code review and static analysis tools, Frontend development with React.js, SQL query optimization for PostgreSQL, Git branching and merging strategies, Unit testing with pytest, Continuous Integration with Jenkins, Performance profiling and memory management. You will work closely with stakeholders, develop effective solutions, and support the growth and development of our organization.",https://careers.dell.com/jobs/software-engineer-7597
Philips,Software Engineer,"We have an exciting opportunity for a Software Engineer who excels in Continuous Integration with Jenkins, Docker Compose for multi-container apps, Java SpringBoot microservices, SQL query optimization for PostgreSQL, Performance profiling and memory management. In this role, you will manage complex tasks, mentor colleagues, and ensure the highest standards of quality, essential for achieving our ambitious goals.",https://careers.philips.com/jobs/software-engineer-6930
Palantir,Software Engineer,"We have an exciting opportunity for a Software Engineer who excels in Agile Scrum team collaboration, Continuous Integration with Jenkins, Java SpringBoot microservices, Python and object-oriented programming, Performance profiling and memory management, Unit testing with pytest, Linux shell scripting for automation, Docker Compose for multi-container apps, Code review and static analysis tools. In this role, you will manage complex tasks, mentor colleagues, and ensure the highest standards of quality, essential for achieving our ambitious goals.",https://careers.palantir.com/jobs/software-engineer-4892
Datadog,Cybersecurity Analyst,"As a Cybersecurity Analyst, you will leverage your experience in Encryption standards and protocols, Security information and event management (SIEM), Compliance with GDPR and HIPAA, Identity and access management (IAM), Cloud security for AWS and Azure to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.datadog.com/jobs/cybersecurity-analyst-8851
Adobe,Cybersecurity Analyst,"As a Cybersecurity Analyst, you will leverage your experience in Security awareness training, Compliance with GDPR and HIPAA, Firewall configuration and management, Security policy development, Incident response and forensics, Vulnerability assessment and penetration testing, Network intrusion detection and prevention, Encryption standards and protocols to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.adobe.com/jobs/cybersecurity-analyst-4825
Spotify,Cybersecurity Analyst,"We have an exciting opportunity for a Cybersecurity Analyst who excels in Risk analysis and mitigation, Patch management and system hardening, Security information and event management (SIEM), Malware analysis and reverse engineering, Compliance with GDPR and HIPAA, Cloud security for AWS and Azure. In this role, you will manage complex tasks, mentor colleagues, and ensure the highest standards of quality, essential for achieving our ambitious goals.",https://careers.spotify.com/jobs/cybersecurity-analyst-6662
Uber,Software Engineer,"We have an exciting opportunity for a Software Engineer who excels in Code review and static analysis tools, Debugging with VSCode and GDB, Python and object-oriented programming, SQL query optimization for PostgreSQL, Performance profiling and memory management, Linux shell scripting for automation. In this role, you will manage complex tasks, mentor colleagues, and ensure the highest standards of quality, essential for achieving our ambitious goals.",https://careers.uber.com/jobs/software-engineer-8278
Baidu,Digital Marketing Specialist,"Become part of our dynamic team as a Digital Marketing Specialist. Your background in Influencer outreach and partnership management, Lead generation through LinkedIn, Social media analytics with Hootsuite, Video marketing for YouTube and TikTok, SEO keyword research and on-page optimization, Google Ads campaign setup and A/B testing will enable you to contribute to strategic planning, process improvement, and the successful execution of key projects.",https://careers.baidu.com/jobs/digital-marketing-specialist-5511
Spotify,Cybersecurity Analyst,"Become part of our dynamic team as a Cybersecurity Analyst. Your background in Identity and access management (IAM), Network intrusion detection and prevention, Vulnerability assessment and penetration testing, Threat intelligence gathering, Compliance with GDPR and HIPAA, Incident response and forensics, Patch management and system hardening will enable you to contribute to strategic planning, process improvement, and the successful execution of key projects.",https://careers.spotify.com/jobs/cybersecurity-analyst-1660
Red Hat,Project Manager,"Seeking an experienced Project Manager with expertise in Project closure and lessons learned, Quality assurance and control, Remote team coordination, Scope management and requirements gathering, Vendor management and contract negotiation, Project planning and scheduling with MS Project, Presentation to executive leadership. You will be involved in decision-making, project management, and the implementation of best practices to ensure our continued success.",https://careers.redhat.com/jobs/project-manager-3637
SAP,Digital Marketing Specialist,"We are looking for a Digital Marketing Specialist with a strong foundation in Copywriting for landing pages and emails, Conversion rate optimization (CRO), Email marketing automation with Mailchimp, Social media analytics with Hootsuite, Video marketing for YouTube and TikTok. You will work closely with stakeholders, develop effective solutions, and support the growth and development of our organization.",https://careers.sap.com/jobs/digital-marketing-specialist-3773
Uber,Software Engineer,"Join our forward-thinking organization as a Software Engineer. Candidates should possess advanced knowledge in RESTful API design and documentation, Frontend development with React.js, Linux shell scripting for automation, Continuous Integration with Jenkins, Git branching and merging strategies, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.uber.com/jobs/software-engineer-9967
OpenAI,Digital Marketing Specialist,"As a Digital Marketing Specialist, you will leverage your experience in Google Analytics event tracking, Facebook Ads audience targeting, Copywriting for landing pages and emails, Social media analytics with Hootsuite, Video marketing for YouTube and TikTok, Email marketing automation with Mailchimp to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.openai.com/jobs/digital-marketing-specialist-2452
Snap Inc.,Cybersecurity Analyst,"We are looking for a Cybersecurity Analyst with a strong foundation in Security policy development, Incident response and forensics, Identity and access management (IAM), Vulnerability assessment and penetration testing, Patch management and system hardening. You will work closely with stakeholders, develop effective solutions, and support the growth and development of our organization.",https://careers.snapinc.com/jobs/cybersecurity-analyst-7095
Sony,Project Manager,"We are seeking a highly skilled Project Manager with extensive experience in Risk management and mitigation strategies, Performance tracking with KPIs, Presentation to executive leadership, Meeting facilitation and documentation, Stakeholder communication and reporting, Vendor management and contract negotiation, Resource allocation and budgeting, Agile and Waterfall methodologies, Change management processes. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.sony.com/jobs/project-manager-1985
Huawei,Project Manager,"We are looking for a Project Manager with a strong foundation in Stakeholder communication and reporting, Change management processes, Project closure and lessons learned, Remote team coordination, Risk management and mitigation strategies, Resource allocation and budgeting, Agile and Waterfall methodologies, Vendor management and contract negotiation. You will work closely with stakeholders, develop effective solutions, and support the growth and development of our organization.",https://careers.huawei.com/jobs/project-manager-6668
Datadog,Cybersecurity Analyst,"As a Cybersecurity Analyst, you will leverage your experience in Risk analysis and mitigation, Security awareness training, Security information and event management (SIEM), Identity and access management (IAM), Vulnerability assessment and penetration testing, Incident response and forensics, Compliance with GDPR and HIPAA, Patch management and system hardening, Threat intelligence gathering to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.datadog.com/jobs/cybersecurity-analyst-3771
Siemens,Project Manager,"As a Project Manager, you will leverage your experience in Risk management and mitigation strategies, Scope management and requirements gathering, Quality assurance and control, Meeting facilitation and documentation, Performance tracking with KPIs to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.siemens.com/jobs/project-manager-7987
Apple,Software Engineer,"Our company is searching for a dedicated Software Engineer with proven proficiency in Git branching and merging strategies, Java SpringBoot microservices, Frontend development with React.js, Agile Scrum team collaboration, Performance profiling and memory management, RESTful API design and documentation, Linux shell scripting for automation, Continuous Integration with Jenkins. You will be responsible for leading initiatives, optimizing processes, and fostering a culture of collaboration and innovation.",https://careers.apple.com/jobs/software-engineer-3493
Cisco,Software Engineer,"We are seeking a highly skilled Software Engineer with extensive experience in Git branching and merging strategies, Python and object-oriented programming, Code review and static analysis tools, Frontend development with React.js, Cloud deployment on AWS, Linux shell scripting for automation, RESTful API design and documentation, Java SpringBoot microservices. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.cisco.com/jobs/software-engineer-3835
Samsung,Project Manager,"We are seeking a highly skilled Project Manager with extensive experience in Team leadership and conflict resolution, Scope management and requirements gathering, Quality assurance and control, Presentation to executive leadership, Remote team coordination, Vendor management and contract negotiation. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.samsung.com/jobs/project-manager-7727
TikTok,Cybersecurity Analyst,"As a Cybersecurity Analyst, you will leverage your experience in Security information and event management (SIEM), Patch management and system hardening, Network intrusion detection and prevention, Risk analysis and mitigation, Security awareness training, Encryption standards and protocols, Firewall configuration and management, Malware analysis and reverse engineering to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.tiktok.com/jobs/cybersecurity-analyst-8394
Xiaomi,Digital Marketing Specialist,"We are seeking a highly skilled Digital Marketing Specialist with extensive experience in Content calendar planning and execution, Facebook Ads audience targeting, Conversion rate optimization (CRO), Video marketing for YouTube and TikTok, Influencer outreach and partnership management, Competitor analysis and benchmarking, Google Analytics event tracking. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.xiaomi.com/jobs/digital-marketing-specialist-8039
Ericsson,Project Manager,"We have an exciting opportunity for a Project Manager who excels in Quality assurance and control, Team leadership and conflict resolution, Agile and Waterfall methodologies, Resource allocation and budgeting, Remote team coordination, Project closure and lessons learned, Performance tracking with KPIs, Presentation to executive leadership, Change management processes. In this role, you will manage complex tasks, mentor colleagues, and ensure the highest standards of quality, essential for achieving our ambitious goals.",https://careers.ericsson.com/jobs/project-manager-4954
Adobe,Software Engineer,"Become part of our dynamic team as a Software Engineer. Your background in Cloud deployment on AWS, Unit testing with pytest, SQL query optimization for PostgreSQL, RESTful API design and documentation, Agile Scrum team collaboration, Java SpringBoot microservices, Python and object-oriented programming, Debugging with VSCode and GDB, Continuous Integration with Jenkins will enable you to contribute to strategic planning, process improvement, and the successful execution of key projects.",https://careers.adobe.com/jobs/software-engineer-8567
Tesla,Software Engineer,"Our company is searching for a dedicated Software Engineer with proven proficiency in SQL query optimization for PostgreSQL, Python and object-oriented programming, Continuous Integration with Jenkins, Code review and static analysis tools, Cloud deployment on AWS, Git branching and merging strategies, RESTful API design and documentation, Frontend development with React.js. You will be responsible for leading initiatives, optimizing processes, and fostering a culture of collaboration and innovation.",https://careers.tesla.com/jobs/software-engineer-1759
HP,Cybersecurity Analyst,"We have an exciting opportunity for a Cybersecurity Analyst who excels in Threat intelligence gathering, Risk analysis and mitigation, Cloud security for AWS and Azure, Vulnerability assessment and penetration testing, Security policy development, Malware analysis and reverse engineering, Compliance with GDPR and HIPAA, Security awareness training, Encryption standards and protocols. In this role, you will manage complex tasks, mentor colleagues, and ensure the highest standards of quality, essential for achieving our ambitious goals.",https://careers.hp.com/jobs/cybersecurity-analyst-6952
Acer,Software Engineer,"We are looking for a Software Engineer with a strong foundation in Code review and static analysis tools, Git branching and merging strategies, Cloud deployment on AWS, Linux shell scripting for automation, Frontend development with React.js, Python and object-oriented programming, Docker Compose for multi-container apps, SQL query optimization for PostgreSQL, Continuous Integration with Jenkins. You will work closely with stakeholders, develop effective solutions, and support the growth and development of our organization.",https://careers.acer.com/jobs/software-engineer-4488
Nokia,Project Manager,"Join our forward-thinking organization as a Project Manager. Candidates should possess advanced knowledge in Project closure and lessons learned, Team leadership and conflict resolution, Remote team coordination, Agile and Waterfall methodologies, Vendor management and contract negotiation, Stakeholder communication and reporting, Scope management and requirements gathering, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.nokia.com/jobs/project-manager-7863
Tesla,Cybersecurity Analyst,"Seeking an experienced Cybersecurity Analyst with expertise in Cloud security for AWS and Azure, Security awareness training, Malware analysis and reverse engineering, Firewall configuration and management, Risk analysis and mitigation. You will be involved in decision-making, project management, and the implementation of best practices to ensure our continued success.",https://careers.tesla.com/jobs/cybersecurity-analyst-9731
Anthropic,Project Manager,"We have an exciting opportunity for a Project Manager who excels in Stakeholder communication and reporting, Change management processes, Presentation to executive leadership, Meeting facilitation and documentation, Risk management and mitigation strategies, Team leadership and conflict resolution. In this role, you will manage complex tasks, mentor colleagues, and ensure the highest standards of quality, essential for achieving our ambitious goals.",https://careers.anthropic.com/jobs/project-manager-5986
Palantir,Digital Marketing Specialist,"We are looking for a Digital Marketing Specialist with a strong foundation in Social media analytics with Hootsuite, Facebook Ads audience targeting, Retargeting strategies for e-commerce, Conversion rate optimization (CRO), Copywriting for landing pages and emails, Content calendar planning and execution. You will work closely with stakeholders, develop effective solutions, and support the growth and development of our organization.",https://careers.palantir.com/jobs/digital-marketing-specialist-2370
Red Hat,Cybersecurity Analyst,"Seeking an experienced Cybersecurity Analyst with expertise in Identity and access management (IAM), Network intrusion detection and prevention, Vulnerability assessment and penetration testing, Cloud security for AWS and Azure, Compliance with GDPR and HIPAA, Risk analysis and mitigation. You will be involved in decision-making, project management, and the implementation of best practices to ensure our continued success.",https://careers.redhat.com/jobs/cybersecurity-analyst-9031
OpenAI,Project Manager,"Our company is searching for a dedicated Project Manager with proven proficiency in Project closure and lessons learned, Project planning and scheduling with MS Project, Remote team coordination, Meeting facilitation and documentation, Performance tracking with KPIs, Stakeholder communication and reporting, Presentation to executive leadership, Quality assurance and control, Scope management and requirements gathering. You will be responsible for leading initiatives, optimizing processes, and fostering a culture of collaboration and innovation.",https://careers.openai.com/jobs/project-manager-4405
OpenAI,Software Engineer,"Join our forward-thinking organization as a Software Engineer. Candidates should possess advanced knowledge in SQL query optimization for PostgreSQL, RESTful API design and documentation, Debugging with VSCode and GDB, Code review and static analysis tools, Agile Scrum team collaboration, Continuous Integration with Jenkins, Unit testing with pytest, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.openai.com/jobs/software-engineer-1799
TikTok,Software Engineer,"Our company is searching for a dedicated Software Engineer with proven proficiency in Python and object-oriented programming, Java SpringBoot microservices, SQL query optimization for PostgreSQL, Continuous Integration with Jenkins, Git branching and merging strategies. You will be responsible for leading initiatives, optimizing processes, and fostering a culture of collaboration and innovation.",https://careers.tiktok.com/jobs/software-engineer-5595
Palantir,Digital Marketing Specialist,"As a Digital Marketing Specialist, you will leverage your experience in Lead generation through LinkedIn, Conversion rate optimization (CRO), Influencer outreach and partnership management, Facebook Ads audience targeting, Social media analytics with Hootsuite to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.palantir.com/jobs/digital-marketing-specialist-7629
SpaceX,Digital Marketing Specialist,"Become part of our dynamic team as a Digital Marketing Specialist. Your background in Conversion rate optimization (CRO), Video marketing for YouTube and TikTok, Copywriting for landing pages and emails, Email marketing automation with Mailchimp, Retargeting strategies for e-commerce, Reporting and dashboard creation, Influencer outreach and partnership management, Facebook Ads audience targeting, Social media analytics with Hootsuite will enable you to contribute to strategic planning, process improvement, and the successful execution of key projects.",https://careers.spacex.com/jobs/digital-marketing-specialist-3831
