Company,Role,Description,Job Link
NVIDIA,Cybersecurity Analyst,"Join our forward-thinking organization as a Cybersecurity Analyst. Candidates should possess advanced knowledge in Threat intelligence gathering, Security policy development, Security awareness training, Cloud security for AWS and Azure, Security information and event management (SIEM), Encryption standards and protocols, Malware analysis and reverse engineering, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.nvidia.com/jobs/cybersecurity-analyst-3735
Atlassian,Digital Marketing Specialist,"We are looking for a Digital Marketing Specialist with a strong foundation in Conversion rate optimization (CRO), Influencer outreach and partnership management, Lead generation through LinkedIn, Copywriting for landing pages and emails, Competitor analysis and benchmarking, SEO keyword research and on-page optimization, Google Ads campaign setup and A/B testing, Reporting and dashboard creation. You will work closely with stakeholders, develop effective solutions, and support the growth and development of our organization.",https://careers.atlassian.com/jobs/digital-marketing-specialist-3359
Lyft,Project Manager,"Become part of our dynamic team as a Project Manager. Your background in Resource allocation and budgeting, Meeting facilitation and documentation, Risk management and mitigation strategies, Performance tracking with KPIs, Project closure and lessons learned, Project planning and scheduling with MS Project will enable you to contribute to strategic planning, process improvement, and the successful execution of key projects.",https://careers.lyft.com/jobs/project-manager-2541
Tesla,Project Manager,"Seeking an experienced Project Manager with expertise in Team leadership and conflict resolution, Performance tracking with KPIs, Vendor management and contract negotiation, Quality assurance and control, Risk management and mitigation strategies, Presentation to executive leadership, Meeting facilitation and documentation. You will be involved in decision-making, project management, and the implementation of best practices to ensure our continued success.",https://careers.tesla.com/jobs/project-manager-3799
Lyft,Cybersecurity Analyst,"We are seeking a highly skilled Cybersecurity Analyst with extensive experience in Risk analysis and mitigation, Compliance with GDPR and HIPAA, Patch management and system hardening, Security policy development, Vulnerability assessment and penetration testing, Firewall configuration and management, Incident response and forensics, Encryption standards and protocols, Identity and access management (IAM). The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.lyft.com/jobs/cybersecurity-analyst-4733
Acer,Cybersecurity Analyst,"Join our forward-thinking organization as a Cybersecurity Analyst. Candidates should possess advanced knowledge in Compliance with GDPR and HIPAA, Firewall configuration and management, Network intrusion detection and prevention, Security policy development, Malware analysis and reverse engineering, Security awareness training, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.acer.com/jobs/cybersecurity-analyst-9505
Pinterest,Project Manager,"We are seeking a highly skilled Project Manager with extensive experience in Presentation to executive leadership, Meeting facilitation and documentation, Scope management and requirements gathering, Stakeholder communication and reporting, Agile and Waterfall methodologies, Project closure and lessons learned, Change management processes. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.pinterest.com/jobs/project-manager-8939
Google,Digital Marketing Specialist,"We are seeking a highly skilled Digital Marketing Specialist with extensive experience in Lead generation through LinkedIn, Facebook Ads audience targeting, Influencer outreach and partnership management, SEO keyword research and on-page optimization, Competitor analysis and benchmarking, Conversion rate optimization (CRO), Google Analytics event tracking, Retargeting strategies for e-commerce, Social media analytics with Hootsuite. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.google.com/jobs/digital-marketing-specialist-3431
Dell,Digital Marketing Specialist,"Seeking an experienced Digital Marketing Specialist with expertise in SEO keyword research and on-page optimization, Lead generation through LinkedIn, Social media analytics with Hootsuite, Conversion rate optimization (CRO), Video marketing for YouTube and TikTok, Reporting and dashboard creation, Email marketing automation with Mailchimp, Google Ads campaign setup and A/B testing, Copywriting for landing pages and emails. You will be involved in decision-making, project management, and the implementation of best practices to ensure our continued success.",https://careers.dell.com/jobs/digital-marketing-specialist-3778
HP,Project Manager,"As a Project Manager, you will leverage your experience in Remote team coordination, Agile and Waterfall methodologies, Scope management and requirements gathering, Stakeholder communication and reporting, Meeting facilitation and documentation, Risk management and mitigation strategies, Performance tracking with KPIs to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.hp.com/jobs/project-manager-6114
Airbnb,Digital Marketing Specialist,"Become part of our dynamic team as a Digital Marketing Specialist. Your background in Facebook Ads audience targeting, Google Analytics event tracking, Conversion rate optimization (CRO), Content calendar planning and execution, Copywriting for landing pages and emails, Lead generation through LinkedIn will enable you to contribute to strategic planning, process improvement, and the successful execution of key projects.",https://careers.airbnb.com/jobs/digital-marketing-specialist-2252
Alibaba,Cybersecurity Analyst,"As a Cybersecurity Analyst, you will leverage your experience in Compliance with GDPR and HIPAA, Cloud security for AWS and Azure, Vulnerability assessment and penetration testing, Threat intelligence gathering, Security policy development to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.alibaba.com/jobs/cybersecurity-analyst-8397
SAP,Cybersecurity Analyst,"Our company is searching for a dedicated Cybersecurity Analyst with proven proficiency in Compliance with GDPR and HIPAA, Patch management and system hardening, Threat intelligence gathering, Malware analysis and reverse engineering, Risk analysis and mitigation, Vulnerability assessment and penetration testing. You will be responsible for leading initiatives, optimizing processes, and fostering a culture of collaboration and innovation.",https://careers.sap.com/jobs/cybersecurity-analyst-3179
Datadog,Cybersecurity Analyst,"Join our forward-thinking organization as a Cybersecurity Analyst. Candidates should possess advanced knowledge in Identity and access management (IAM), Security information and event management (SIEM), Encryption standards and protocols, Patch management and system hardening, Compliance with GDPR and HIPAA, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.datadog.com/jobs/cybersecurity-analyst-6688
Twilio,Software Engineer,"Join our forward-thinking organization as a Software Engineer. Candidates should possess advanced knowledge in RESTful API design and documentation, Agile Scrum team collaboration, SQL query optimization for PostgreSQL, Java SpringBoot microservices, Docker Compose for multi-container apps, Cloud deployment on AWS, Unit testing with pytest, Python and object-oriented programming, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.twilio.com/jobs/software-engineer-8586
Intel,Cybersecurity Analyst,"We are looking for a Cybersecurity Analyst with a strong foundation in Security information and event management (SIEM), Threat intelligence gathering, Patch management and system hardening, Incident response and forensics, Network intrusion detection and prevention. You will work closely with stakeholders, develop effective solutions, and support the growth and development of our organization.",https://careers.intel.com/jobs/cybersecurity-analyst-6316
Lenovo,Digital Marketing Specialist,"As a Digital Marketing Specialist, you will leverage your experience in SEO keyword research and on-page optimization, Social media analytics with Hootsuite, Reporting and dashboard creation, Facebook Ads audience targeting, Google Analytics event tracking, Competitor analysis and benchmarking, Email marketing automation with Mailchimp, Content calendar planning and execution, Lead generation through LinkedIn to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.lenovo.com/jobs/digital-marketing-specialist-3848
ServiceNow,Project Manager,"Join our forward-thinking organization as a Project Manager. Candidates should possess advanced knowledge in Project planning and scheduling with MS Project, Change management processes, Quality assurance and control, Project closure and lessons learned, Remote team coordination, Agile and Waterfall methodologies, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.servicenow.com/jobs/project-manager-8897
SAP,Project Manager,"Join our forward-thinking organization as a Project Manager. Candidates should possess advanced knowledge in Quality assurance and control, Meeting facilitation and documentation, Resource allocation and budgeting, Change management processes, Agile and Waterfall methodologies, Team leadership and conflict resolution, Scope management and requirements gathering, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.sap.com/jobs/project-manager-2004
Square,Cybersecurity Analyst,"Our company is searching for a dedicated Cybersecurity Analyst with proven proficiency in Security information and event management (SIEM), Encryption standards and protocols, Network intrusion detection and prevention, Risk analysis and mitigation, Threat intelligence gathering, Cloud security for AWS and Azure. You will be responsible for leading initiatives, optimizing processes, and fostering a culture of collaboration and innovation.",https://careers.square.com/jobs/cybersecurity-analyst-5603
TikTok,Project Manager,"Seeking an experienced Project Manager with expertise in Meeting facilitation and documentation, Resource allocation and budgeting, Team leadership and conflict resolution, Quality assurance and control, Change management processes, Performance tracking with KPIs, Project planning and scheduling with MS Project, Vendor management and contract negotiation. You will be involved in decision-making, project management, and the implementation of best practices to ensure our continued success.",https://careers.tiktok.com/jobs/project-manager-1533
Bosch,Cybersecurity Analyst,"We are seeking a highly skilled Cybersecurity Analyst with extensive experience in Security policy development, Malware analysis and reverse engineering, Risk analysis and mitigation, Patch management and system hardening, Security awareness training, Identity and access management (IAM), Network intrusion detection and prevention, Compliance with GDPR and HIPAA, Cloud security for AWS and Azure. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.bosch.com/jobs/cybersecurity-analyst-1407
Stripe,Project Manager,"We are looking for a Project Manager with a strong foundation in Scope management and requirements gathering, Project planning and scheduling with MS Project, Remote team coordination, Resource allocation and budgeting, Presentation to executive leadership, Performance tracking with KPIs, Team leadership and conflict resolution, Stakeholder communication and reporting. You will work closely with stakeholders, develop effective solutions, and support the growth and development of our organization.",https://careers.stripe.com/jobs/project-manager-9473
Xiaomi,Digital Marketing Specialist,"Join our forward-thinking organization as a Digital Marketing Specialist. Candidates should possess advanced knowledge in SEO keyword research and on-page optimization, Retargeting strategies for e-commerce, Copywriting for landing pages and emails, Content calendar planning and execution, Google Analytics event tracking, Facebook Ads audience targeting, Email marketing automation with Mailchimp, Influencer outreach and partnership management, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.xiaomi.com/jobs/digital-marketing-specialist-5617
SpaceX,Software Engineer,"We are looking for a Software Engineer with a strong foundation in Java SpringBoot microservices, RESTful API design and documentation, Git branching and merging strategies, Linux shell scripting for automation, Performance profiling and memory management, Docker Compose for multi-container apps, Agile Scrum team collaboration, Cloud deployment on AWS. You will work closely with stakeholders, develop effective solutions, and support the growth and development of our organization.",https://careers.spacex.com/jobs/software-engineer-7438
Lyft,Software Engineer,"We are looking for a Software Engineer with a strong foundation in Performance profiling and memory management, RESTful API design and documentation, SQL query optimization for PostgreSQL, Docker Compose for multi-container apps, Frontend development with React.js. You will work closely with stakeholders, develop effective solutions, and support the growth and development of our organization.",https://careers.lyft.com/jobs/software-engineer-5902
Slack,Software Engineer,"Our company is searching for a dedicated Software Engineer with proven proficiency in Python and object-oriented programming, Agile Scrum team collaboration, Performance profiling and memory management, Code review and static analysis tools, Frontend development with React.js, Continuous Integration with Jenkins, Debugging with VSCode and GDB. You will be responsible for leading initiatives, optimizing processes, and fostering a culture of collaboration and innovation.",https://careers.slack.com/jobs/software-engineer-3083
Atlassian,Software Engineer,"Seeking an experienced Software Engineer with expertise in SQL query optimization for PostgreSQL, Agile Scrum team collaboration, Java SpringBoot microservices, Cloud deployment on AWS, Docker Compose for multi-container apps, RESTful API design and documentation. You will be involved in decision-making, project management, and the implementation of best practices to ensure our continued success.",https://careers.atlassian.com/jobs/software-engineer-6300
Baidu,Digital Marketing Specialist,"As a Digital Marketing Specialist, you will leverage your experience in Google Analytics event tracking, Email marketing automation with Mailchimp, Video marketing for YouTube and TikTok, Lead generation through LinkedIn, Conversion rate optimization (CRO), Google Ads campaign setup and A/B testing, Influencer outreach and partnership management to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.baidu.com/jobs/digital-marketing-specialist-1491
Atlassian,Project Manager,"Join our forward-thinking organization as a Project Manager. Candidates should possess advanced knowledge in Project planning and scheduling with MS Project, Team leadership and conflict resolution, Change management processes, Stakeholder communication and reporting, Quality assurance and control, Vendor management and contract negotiation, Resource allocation and budgeting, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.atlassian.com/jobs/project-manager-4624
Snap Inc.,Digital Marketing Specialist,"Become part of our dynamic team as a Digital Marketing Specialist. Your background in Retargeting strategies for e-commerce, Competitor analysis and benchmarking, Reporting and dashboard creation, Influencer outreach and partnership management, Facebook Ads audience targeting, Video marketing for YouTube and TikTok will enable you to contribute to strategic planning, process improvement, and the successful execution of key projects.",https://careers.snapinc.com/jobs/digital-marketing-specialist-3658
Snap Inc.,Software Engineer,"Seeking an experienced Software Engineer with expertise in Frontend development with React.js, Unit testing with pytest, Debugging with VSCode and GDB, Agile Scrum team collaboration, Python and object-oriented programming. You will be involved in decision-making, project management, and the implementation of best practices to ensure our continued success.",https://careers.snapinc.com/jobs/software-engineer-4503
Uber,Software Engineer,"As a Software Engineer, you will leverage your experience in RESTful API design and documentation, Performance profiling and memory management, Frontend development with React.js, Unit testing with pytest, Git branching and merging strategies, Debugging with VSCode and GDB, Continuous Integration with Jenkins, Code review and static analysis tools, SQL query optimization for PostgreSQL to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.uber.com/jobs/software-engineer-8683
Spotify,Digital Marketing Specialist,"As a Digital Marketing Specialist, you will leverage your experience in Google Analytics event tracking, Facebook Ads audience targeting, Content calendar planning and execution, Social media analytics with Hootsuite, Conversion rate optimization (CRO), Reporting and dashboard creation to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.spotify.com/jobs/digital-marketing-specialist-4156
Microsoft,Project Manager,"Join our forward-thinking organization as a Project Manager. Candidates should possess advanced knowledge in Team leadership and conflict resolution, Agile and Waterfall methodologies, Scope management and requirements gathering, Vendor management and contract negotiation, Remote team coordination, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.microsoft.com/jobs/project-manager-4109
TikTok,Project Manager,"We are looking for a Project Manager with a strong foundation in Risk management and mitigation strategies, Change management processes, Project planning and scheduling with MS Project, Performance tracking with KPIs, Quality assurance and control, Resource allocation and budgeting, Agile and Waterfall methodologies, Meeting facilitation and documentation. You will work closely with stakeholders, develop effective solutions, and support the growth and development of our organization.",https://careers.tiktok.com/jobs/project-manager-3538
Philips,Digital Marketing Specialist,"We are seeking a highly skilled Digital Marketing Specialist with extensive experience in Social media analytics with Hootsuite, Facebook Ads audience targeting, Email marketing automation with Mailchimp, Competitor analysis and benchmarking, Conversion rate optimization (CRO), Lead generation through LinkedIn, Influencer outreach and partnership management. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.philips.com/jobs/digital-marketing-specialist-3286
Lenovo,Software Engineer,"Seeking an experienced Software Engineer with expertise in SQL query optimization for PostgreSQL, Python and object-oriented programming, RESTful API design and documentation, Debugging with VSCode and GDB, Continuous Integration with Jenkins, Code review and static analysis tools, Performance profiling and memory management, Cloud deployment on AWS, Linux shell scripting for automation. You will be involved in decision-making, project management, and the implementation of best practices to ensure our continued success.",https://careers.lenovo.com/jobs/software-engineer-3329
Salesforce,Software Engineer,"As a Software Engineer, you will leverage your experience in RESTful API design and documentation, Java SpringBoot microservices, Git branching and merging strategies, Code review and static analysis tools, Cloud deployment on AWS, Python and object-oriented programming, Continuous Integration with Jenkins, Linux shell scripting for automation, SQL query optimization for PostgreSQL to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.salesforce.com/jobs/software-engineer-3401
Uber,Software Engineer,"We are looking for a Software Engineer with a strong foundation in Debugging with VSCode and GDB, Cloud deployment on AWS, Continuous Integration with Jenkins, Python and object-oriented programming, RESTful API design and documentation, Git branching and merging strategies, Code review and static analysis tools, Unit testing with pytest. You will work closely with stakeholders, develop effective solutions, and support the growth and development of our organization.",https://careers.uber.com/jobs/software-engineer-6691
Google,Digital Marketing Specialist,"Join our forward-thinking organization as a Digital Marketing Specialist. Candidates should possess advanced knowledge in Google Ads campaign setup and A/B testing, Conversion rate optimization (CRO), Lead generation through LinkedIn, Facebook Ads audience targeting, Social media analytics with Hootsuite, SEO keyword research and on-page optimization, Content calendar planning and execution, Reporting and dashboard creation, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.google.com/jobs/digital-marketing-specialist-7217
Alibaba,Project Manager,"Our company is searching for a dedicated Project Manager with proven proficiency in Risk management and mitigation strategies, Meeting facilitation and documentation, Agile and Waterfall methodologies, Change management processes, Resource allocation and budgeting, Quality assurance and control, Project closure and lessons learned. You will be responsible for leading initiatives, optimizing processes, and fostering a culture of collaboration and innovation.",https://careers.alibaba.com/jobs/project-manager-6114
Xiaomi,Digital Marketing Specialist,"We are looking for a Digital Marketing Specialist with a strong foundation in Facebook Ads audience targeting, Google Analytics event tracking, Influencer outreach and partnership management, Retargeting strategies for e-commerce, Social media analytics with Hootsuite, Lead generation through LinkedIn. You will work closely with stakeholders, develop effective solutions, and support the growth and development of our organization.",https://careers.xiaomi.com/jobs/digital-marketing-specialist-3158
Lyft,Cybersecurity Analyst,"Join our forward-thinking organization as a Cybersecurity Analyst. Candidates should possess advanced knowledge in Identity and access management (IAM), Incident response and forensics, Encryption standards and protocols, Compliance with GDPR and HIPAA, Security information and event management (SIEM), strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.lyft.com/jobs/cybersecurity-analyst-9406
Snap Inc.,Cybersecurity Analyst,"Join our forward-thinking organization as a Cybersecurity Analyst. Candidates should possess advanced knowledge in Encryption standards and protocols, Network intrusion detection and prevention, Cloud security for AWS and Azure, Risk analysis and mitigation, Security information and event management (SIEM), Firewall configuration and management, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.snapinc.com/jobs/cybersecurity-analyst-6228
Bosch,Cybersecurity Analyst,"Seeking an experienced Cybersecurity Analyst with expertise in Vulnerability assessment and penetration testing, Cloud security for AWS and Azure, Encryption standards and protocols, Threat intelligence gathering, Risk analysis and mitigation, Security awareness training, Compliance with GDPR and HIPAA, Security information and event management (SIEM). You will be involved in decision-making, project management, and the implementation of best practices to ensure our continued success.",https://careers.bosch.com/jobs/cybersecurity-analyst-6192
Ericsson,Digital Marketing Specialist,"As a Digital Marketing Specialist, you will leverage your experience in Google Ads campaign setup and A/B testing, Influencer outreach and partnership management, Retargeting strategies for e-commerce, Video marketing for YouTube and TikTok, Facebook Ads audience targeting, Social media analytics with Hootsuite, Google Analytics event tracking, Copywriting for landing pages and emails, Reporting and dashboard creation to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.ericsson.com/jobs/digital-marketing-specialist-9853
Datadog,Software Engineer,"Join our forward-thinking organization as a Software Engineer. Candidates should possess advanced knowledge in Unit testing with pytest, Agile Scrum team collaboration, Java SpringBoot microservices, Debugging with VSCode and GDB, Docker Compose for multi-container apps, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.datadog.com/jobs/software-engineer-6397
Palantir,Software Engineer,"Join our forward-thinking organization as a Software Engineer. Candidates should possess advanced knowledge in Debugging with VSCode and GDB, SQL query optimization for PostgreSQL, Unit testing with pytest, RESTful API design and documentation, Code review and static analysis tools, Performance profiling and memory management, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.palantir.com/jobs/software-engineer-3317
ByteDance,Digital Marketing Specialist,"We are seeking a highly skilled Digital Marketing Specialist with extensive experience in Influencer outreach and partnership management, Social media analytics with Hootsuite, Video marketing for YouTube and TikTok, Google Analytics event tracking, Copywriting for landing pages and emails, Reporting and dashboard creation. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.bytedance.com/jobs/digital-marketing-specialist-1835
Airbnb,Digital Marketing Specialist,"As a Digital Marketing Specialist, you will leverage your experience in Facebook Ads audience targeting, Retargeting strategies for e-commerce, Reporting and dashboard creation, Copywriting for landing pages and emails, Content calendar planning and execution, Influencer outreach and partnership management, Conversion rate optimization (CRO), Google Analytics event tracking to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.airbnb.com/jobs/digital-marketing-specialist-1263
Acer,Software Engineer,"Join our forward-thinking organization as a Software Engineer. Candidates should possess advanced knowledge in Agile Scrum team collaboration, Performance profiling and memory management, RESTful API design and documentation, Code review and static analysis tools, Java SpringBoot microservices, Linux shell scripting for automation, Git branching and merging strategies, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.acer.com/jobs/software-engineer-3063
Amazon,Software Engineer,"Our company is searching for a dedicated Software Engineer with proven proficiency in Cloud deployment on AWS, Java SpringBoot microservices, Git branching and merging strategies, Debugging with VSCode and GDB, Linux shell scripting for automation, Docker Compose for multi-container apps, RESTful API design and documentation, Unit testing with pytest, Continuous Integration with Jenkins. You will be responsible for leading initiatives, optimizing processes, and fostering a culture of collaboration and innovation.",https://careers.amazon.com/jobs/software-engineer-3970
Airbnb,Project Manager,"Seeking an experienced Project Manager with expertise in Remote team coordination, Team leadership and conflict resolution, Project planning and scheduling with MS Project, Presentation to executive leadership, Agile and Waterfall methodologies, Stakeholder communication and reporting. You will be involved in decision-making, project management, and the implementation of best practices to ensure our continued success.",https://careers.airbnb.com/jobs/project-manager-1582
Siemens,Project Manager,"As a Project Manager, you will leverage your experience in Remote team coordination, Agile and Waterfall methodologies, Presentation to executive leadership, Performance tracking with KPIs, Vendor management and contract negotiation to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.siemens.com/jobs/project-manager-1114
Palantir,Software Engineer,"We are seeking a highly skilled Software Engineer with extensive experience in Linux shell scripting for automation, Agile Scrum team collaboration, Git branching and merging strategies, Unit testing with pytest, RESTful API design and documentation, Debugging with VSCode and GDB, Python and object-oriented programming, Docker Compose for multi-container apps, Continuous Integration with Jenkins. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.palantir.com/jobs/software-engineer-5890
SAP,Software Engineer,"We are looking for a Software Engineer with a strong foundation in Code review and static analysis tools, Performance profiling and memory management, Docker Compose for multi-container apps, Linux shell scripting for automation, Agile Scrum team collaboration, Git branching and merging strategies, RESTful API design and documentation, Continuous Integration with Jenkins. You will work closely with stakeholders, develop effective solutions, and support the growth and development of our organization.",https://careers.sap.com/jobs/software-engineer-4307
Square,Project Manager,"We are seeking a highly skilled Project Manager with extensive experience in Quality assurance and control, Agile and Waterfall methodologies, Presentation to executive leadership, Meeting facilitation and documentation, Remote team coordination, Performance tracking with KPIs, Vendor management and contract negotiation. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.square.com/jobs/project-manager-1414
Deepmind,Cybersecurity Analyst,"We have an exciting opportunity for a Cybersecurity Analyst who excels in Vulnerability assessment and penetration testing, Security information and event management (SIEM), Malware analysis and reverse engineering, Encryption standards and protocols, Patch management and system hardening, Identity and access management (IAM). In this role, you will manage complex tasks, mentor colleagues, and ensure the highest standards of quality, essential for achieving our ambitious goals.",https://careers.deepmind.com/jobs/cybersecurity-analyst-3760
Stripe,Digital Marketing Specialist,"We are looking for a Digital Marketing Specialist with a strong foundation in Lead generation through LinkedIn, Facebook Ads audience targeting, Retargeting strategies for e-commerce, Email marketing automation with Mailchimp, Social media analytics with Hootsuite, SEO keyword research and on-page optimization, Content calendar planning and execution, Competitor analysis and benchmarking. You will work closely with stakeholders, develop effective solutions, and support the growth and development of our organization.",https://careers.stripe.com/jobs/digital-marketing-specialist-5127
Zoom,Software Engineer,"Join our forward-thinking organization as a Software Engineer. Candidates should possess advanced knowledge in Git branching and merging strategies, Debugging with VSCode and GDB, Frontend development with React.js, SQL query optimization for PostgreSQL, Cloud deployment on AWS, RESTful API design and documentation, strong analytical abilities, and excellent communication skills to shape our strategies and deliver outstanding results.",https://careers.zoom.com/jobs/software-engineer-1350
Apple,Software Engineer,"We are looking for a Software Engineer with a strong foundation in Git branching and merging strategies, Frontend development with React.js, Continuous Integration with Jenkins, Cloud deployment on AWS, Java SpringBoot microservices, Code review and static analysis tools, Performance profiling and memory management, Agile Scrum team collaboration, Unit testing with pytest. You will work closely with stakeholders, develop effective solutions, and support the growth and development of our organization.",https://careers.apple.com/jobs/software-engineer-7082
Huawei,Digital Marketing Specialist,"As a Digital Marketing Specialist, you will leverage your experience in Content calendar planning and execution, Email marketing automation with Mailchimp, Conversion rate optimization (CRO), Competitor analysis and benchmarking, Copywriting for landing pages and emails to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.huawei.com/jobs/digital-marketing-specialist-7126
ASUS,Project Manager,"We are seeking a highly skilled Project Manager with extensive experience in Risk management and mitigation strategies, Team leadership and conflict resolution, Resource allocation and budgeting, Vendor management and contract negotiation, Meeting facilitation and documentation, Agile and Waterfall methodologies, Presentation to executive leadership, Stakeholder communication and reporting. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.asus.com/jobs/project-manager-8963
Sony,Project Manager,"Our company is searching for a dedicated Project Manager with proven proficiency in Quality assurance and control, Team leadership and conflict resolution, Resource allocation and budgeting, Meeting facilitation and documentation, Remote team coordination. You will be responsible for leading initiatives, optimizing processes, and fostering a culture of collaboration and innovation.",https://careers.sony.com/jobs/project-manager-4911
SAP,Project Manager,"As a Project Manager, you will leverage your experience in Remote team coordination, Presentation to executive leadership, Scope management and requirements gathering, Meeting facilitation and documentation, Project closure and lessons learned, Quality assurance and control to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.sap.com/jobs/project-manager-2908
Lenovo,Project Manager,"Become part of our dynamic team as a Project Manager. Your background in Vendor management and contract negotiation, Stakeholder communication and reporting, Remote team coordination, Team leadership and conflict resolution, Presentation to executive leadership, Quality assurance and control will enable you to contribute to strategic planning, process improvement, and the successful execution of key projects.",https://careers.lenovo.com/jobs/project-manager-4000
Apple,Software Engineer,"Seeking an experienced Software Engineer with expertise in Java SpringBoot microservices, Continuous Integration with Jenkins, SQL query optimization for PostgreSQL, Linux shell scripting for automation, RESTful API design and documentation, Git branching and merging strategies. You will be involved in decision-making, project management, and the implementation of best practices to ensure our continued success.",https://careers.apple.com/jobs/software-engineer-9381
NVIDIA,Project Manager,"Become part of our dynamic team as a Project Manager. Your background in Resource allocation and budgeting, Meeting facilitation and documentation, Performance tracking with KPIs, Remote team coordination, Scope management and requirements gathering, Project planning and scheduling with MS Project, Agile and Waterfall methodologies will enable you to contribute to strategic planning, process improvement, and the successful execution of key projects.",https://careers.nvidia.com/jobs/project-manager-8433
Uber,Software Engineer,"Become part of our dynamic team as a Software Engineer. Your background in Code review and static analysis tools, Git branching and merging strategies, Cloud deployment on AWS, Linux shell scripting for automation, Debugging with VSCode and GDB, Frontend development with React.js, Performance profiling and memory management, SQL query optimization for PostgreSQL will enable you to contribute to strategic planning, process improvement, and the successful execution of key projects.",https://careers.uber.com/jobs/software-engineer-6593
NVIDIA,Cybersecurity Analyst,"As a Cybersecurity Analyst, you will leverage your experience in Cloud security for AWS and Azure, Risk analysis and mitigation, Identity and access management (IAM), Threat intelligence gathering, Security information and event management (SIEM), Firewall configuration and management, Incident response and forensics, Patch management and system hardening, Malware analysis and reverse engineering to solve challenging problems and drive impactful change. We value proactive, detail-oriented professionals passionate about making a difference.",https://careers.nvidia.com/jobs/cybersecurity-analyst-3158
Zoom,Software Engineer,"We are seeking a highly skilled Software Engineer with extensive experience in Continuous Integration with Jenkins, Performance profiling and memory management, Cloud deployment on AWS, Linux shell scripting for automation, Code review and static analysis tools, Python and object-oriented programming, SQL query optimization for PostgreSQL. The ideal candidate will demonstrate leadership, adaptability, and a commitment to continuous improvement, contributing to innovative projects.",https://careers.zoom.com/jobs/software-engineer-6320
Sony,Digital Marketing Specialist,"We have an exciting opportunity for a Digital Marketing Specialist who excels in Copywriting for landing pages and emails, Retargeting strategies for e-commerce, Video marketing for YouTube and TikTok, Facebook Ads audience targeting, Reporting and dashboard creation. In this role, you will manage complex tasks, mentor colleagues, and ensure the highest standards of quality, essential for achieving our ambitious goals.",https://careers.sony.com/jobs/digital-marketing-specialist-1347
